"subj","timepoint","block","setsize","cor","mval"
16,440,5,6,0,2.176
16,440,5,6,1,1.55734125
16,444,1,2,1,6.94984432432432
16,444,1,4,0,4.8514
16,444,1,4,1,4.94546648648649
16,444,1,6,0,5.91910733333333
16,444,1,6,1,0.246382142857143
16,444,2,2,1,6.61424857142857
16,444,2,4,0,-9.2005
16,444,2,4,1,0.416282212121212
16,444,2,6,0,2.135856875
16,444,2,6,1,-0.366802
16,444,3,2,1,5.486058
16,444,3,4,0,-4.95174
16,444,3,4,1,-3.27067777777778
16,444,3,6,0,-2.52688333333333
16,444,3,6,1,-3.55393125
16,444,4,2,1,1.37097
16,444,4,4,1,5.88407777777778
16,444,4,6,0,1.83544
16,444,4,6,1,1.72419466666667
16,444,5,2,1,-2.776591
16,444,5,4,0,-2.483
16,444,5,4,1,2.11612857142857
16,444,5,6,0,1.83285375
16,444,5,6,1,2.31115625
16,448,1,2,1,6.98015108108108
16,448,1,4,0,3.869375
16,448,1,4,1,4.5360497027027
16,448,1,6,0,6.59464
16,448,1,6,1,0.974339285714286
16,448,2,2,1,6.03320107142857
16,448,2,4,0,-8.7863
16,448,2,4,1,-0.519299393939394
16,448,2,6,0,1.65163125
16,448,2,6,1,-0.5702028
16,448,3,2,1,5.46729133333333
16,448,3,4,0,-3.10995
16,448,3,4,1,-3.50524888888889
16,448,3,6,0,-2.27407833333333
16,448,3,6,1,-3.8838924375
16,448,4,2,1,2.52314111111111
16,448,4,4,1,3.91979411111111
16,448,4,6,0,1.82736
16,448,4,6,1,1.04162
16,448,5,2,1,-2.10117
16,448,5,4,0,-1.01025
16,448,5,4,1,1.96447142857143
16,448,5,6,0,1.452175
16,448,5,6,1,1.25027375
16,452,1,2,1,6.52789972972973
16,452,1,4,0,0.5106
16,452,1,4,1,4.95881621621622
16,452,1,6,0,6.17823333333333
16,452,1,6,1,1.0012275
16,452,2,2,1,6.22628535714286
16,452,2,4,0,-7.4899
16,452,2,4,1,-0.713002727272727
16,452,2,6,0,1.813116875
16,452,2,6,1,-0.57440296
16,452,3,2,1,4.73257173333333
16,452,3,4,0,-4.4947475
16,452,3,4,1,-4.35386222222222
16,452,3,6,0,-2.99506666666667
16,452,3,6,1,-2.56053125
16,452,4,2,1,4.15659522222222
16,452,4,4,1,4.30807777777778
16,452,4,6,0,1.07694
16,452,4,6,1,0.470954
16,452,5,2,1,-2.608626
16,452,5,4,0,-0.0220666666666666
16,452,5,4,1,1.9167
16,452,5,6,0,1.4126275
16,452,5,6,1,-1.9093875
16,456,1,2,1,5.79942648648649
16,456,1,4,0,-1.0368
16,456,1,4,1,4.56964564864865
16,456,1,6,0,5.0582806
16,456,1,6,1,0.94355
16,456,2,2,1,6.89556857142857
16,456,2,4,0,-6.1973
16,456,2,4,1,-0.876386878787879
16,456,2,6,0,2.539808125
16,456,2,6,1,-0.439728
16,456,3,2,1,4.63599533333333
16,456,3,4,0,-6.93965
16,456,3,4,1,-4.74237444444444
16,456,3,6,0,-4.1808
16,456,3,6,1,-1.8144625
16,456,4,2,1,2.83343666666667
16,456,4,4,1,4.54912222222222
16,456,4,6,0,0.50958
16,456,4,6,1,0.454326666666667
16,456,5,2,1,-2.424271
16,456,5,4,0,-0.860458333333333
16,456,5,4,1,1.38844285714286
16,456,5,6,0,0.414475
16,456,5,6,1,-1.9496375
16,460,1,2,1,4.99175324324324
16,460,1,4,0,0.666
16,460,1,4,1,3.41286054054054
16,460,1,6,0,3.11410733333333
16,460,1,6,1,0.874185714285714
16,460,2,2,1,6.9614075
16,460,2,4,0,-5.5135
16,460,2,4,1,-1.52200854545455
16,460,2,6,0,2.4961985
16,460,2,6,1,-0.684177192
16,460,3,2,1,4.98234666666667
16,460,3,4,0,-6.687275
16,460,3,4,1,-3.70284333333333
16,460,3,6,0,-4.36973333333333
16,460,3,6,1,-1.9513175
16,460,4,2,1,1.56817
16,460,4,4,1,3.12451111111111
16,460,4,6,0,0.66132
16,460,4,6,1,0.413360133333333
16,460,5,2,1,-1.42686
16,460,5,4,0,-2.11919833333333
16,460,5,4,1,1.46694285714286
16,460,5,6,0,-0.32185
16,460,5,6,1,0.3171125
16,464,1,2,1,4.48441432432432
16,464,1,4,0,1.9959
16,464,1,4,1,3.17200648648649
16,464,1,6,0,1.48950666666667
16,464,1,6,1,0.0357914285714286
16,464,2,2,1,6.52551071428571
16,464,2,4,0,-6.4919
16,464,2,4,1,-2.25743545454545
16,464,2,6,0,1.31246375
16,464,2,6,1,-1.278832
16,464,3,2,1,4.82785866666667
16,464,3,4,0,-5.285575
16,464,3,4,1,-3.15193333333333
16,464,3,6,0,-3.32811
16,464,3,6,1,-0.775580625
16,464,4,2,1,2.46127777777778
16,464,4,4,1,2.71119
16,464,4,6,0,1.44808
16,464,4,6,1,-0.602559333333333
16,464,5,2,1,-1.940512
16,464,5,4,0,-2.25155
16,464,5,4,1,1.25967571428571
16,464,5,6,0,0.785175
16,464,5,6,1,-0.4021625
16,468,1,2,1,4.47917081081081
16,468,1,4,0,1.543055
16,468,1,4,1,3.38336810810811
16,468,1,6,0,2.39067333333333
16,468,1,6,1,-0.620988928571429
16,468,2,2,1,6.46545
16,468,2,4,0,-8.0063
16,468,2,4,1,-2.63701815151515
16,468,2,6,0,0.55991
16,468,2,6,1,-1.5210868
16,468,3,2,1,4.02008066666667
16,468,3,4,0,-5.5531625
16,468,3,4,1,-3.79769111111111
16,468,3,6,0,-2.03103333333333
16,468,3,6,1,0.2264175
16,468,4,2,1,2.96861111111111
16,468,4,4,1,2.07303111111111
16,468,4,6,0,1.7822
16,468,4,6,1,-1.60790666666667
16,468,5,2,1,-3.1708
16,468,5,4,0,-1.29567333333333
16,468,5,4,1,-0.338614285714286
16,468,5,6,0,1.513875
16,468,5,6,1,-2.55236625
16,472,1,2,1,4.37987978378378
16,472,1,4,0,1.72205
16,472,1,4,1,3.27723708108108
16,472,1,6,0,3.61073333333333
16,472,1,6,1,-0.494333571428571
16,472,2,2,1,6.34732285714286
16,472,2,4,0,-7.9281
16,472,2,4,1,-2.98632
16,472,2,6,0,0.950102125
16,472,2,6,1,-1.1673604
16,472,3,2,1,3.202262
16,472,3,4,0,-6.030225
16,472,3,4,1,-3.56186777777778
16,472,3,6,0,-1.44456666666667
16,472,3,6,1,-1.574559375
16,472,4,2,1,3.10442827777778
16,472,4,4,1,-0.83292
16,472,4,6,0,1.2977
16,472,4,6,1,-0.892984
16,472,5,2,1,-3.42157
16,472,5,4,0,-0.703661666666667
16,472,5,4,1,-0.962498571428572
16,472,5,6,0,0.0369000000000002
16,472,5,6,1,-1.7306625
16,476,1,2,1,4.04058108108108
16,476,1,4,0,3.21455
16,476,1,4,1,3.51321081081081
16,476,1,6,0,1.93461533333333
16,476,1,6,1,-0.67912
16,476,2,2,1,5.49487709642857
16,476,2,4,0,-8.9642
16,476,2,4,1,-3.5341096969697
16,476,2,6,0,1.23411
16,476,2,6,1,-1.0006308
16,476,3,2,1,3.51381333333333
16,476,3,4,0,-5.052665
16,476,3,4,1,-2.40155555555556
16,476,3,6,0,-1.63518333333333
16,476,3,6,1,-3.143080625
16,476,4,2,1,4.7375
16,476,4,4,1,-2.46182222222222
16,476,4,6,0,1.609
16,476,4,6,1,0.612231333333333
16,476,5,2,1,-3.71721
16,476,5,4,0,-1.62962
16,476,5,4,1,0.494371428571429
16,476,5,6,0,-1.1049725
16,476,5,6,1,0.41392125
16,480,1,2,1,4.10018567567568
16,480,1,4,0,5.0738
16,480,1,4,1,3.47524027027027
16,480,1,6,0,0.613330666666667
16,480,1,6,1,-0.886337857142857
16,480,2,2,1,4.8247975
16,480,2,4,0,-13.5142
16,480,2,4,1,-3.50546454545455
16,480,2,6,0,0.667284375
16,480,2,6,1,-1.5449988
16,480,3,2,1,4.68988133333333
16,480,3,4,0,-4.843625
16,480,3,4,1,-2.33884444444444
16,480,3,6,0,-2.004165
16,480,3,6,1,-1.35812875
16,480,4,2,1,4.41680111111111
16,480,4,4,1,-0.950034444444445
16,480,4,6,0,2.959032
16,480,4,6,1,1.02343933333333
16,480,5,2,1,-3.87656
16,480,5,4,0,-2.840825
16,480,5,4,1,1.78424142857143
16,480,5,6,0,-0.6744055
16,480,5,6,1,1.169905
16,484,1,2,1,4.12445837837838
16,484,1,4,0,7.270925
16,484,1,4,1,2.53955886486487
16,484,1,6,0,1.94254666666667
16,484,1,6,1,-0.330794285714286
16,484,2,2,1,4.64701142857143
16,484,2,4,0,-16.9706
16,484,2,4,1,-2.82340303030303
16,484,2,6,0,-0.0781762499999999
16,484,2,6,1,-2.05403
16,484,3,2,1,4.827
16,484,3,4,0,-6.4907
16,484,3,4,1,-3.26728666666667
16,484,3,6,0,-2.35483666666667
16,484,3,6,1,0.51054375
16,484,4,2,1,-0.110411111111111
16,484,4,4,1,0.0151955555555555
16,484,4,6,0,3.0886
16,484,4,6,1,0.787689333333333
16,484,5,2,1,-2.458709
16,484,5,4,0,-2.80585666666667
16,484,5,4,1,1.99076857142857
16,484,5,6,0,-0.30563
16,484,5,6,1,1.26539
16,488,1,2,1,3.31622783783784
16,488,1,4,0,8.745375
16,488,1,4,1,2.23321783783784
16,488,1,6,0,1.541498
16,488,1,6,1,-0.189883214285714
16,488,2,2,1,3.7961225
16,488,2,4,0,-15.8048
16,488,2,4,1,-2.79045878787879
16,488,2,6,0,-0.184829375
16,488,2,6,1,-1.8467884
16,488,3,2,1,3.862456
16,488,3,4,0,-6.6876
16,488,3,4,1,-4.13795555555556
16,488,3,6,0,-2.83859166666667
16,488,3,6,1,-0.61988375
16,488,4,2,1,-2.83907
16,488,4,4,1,-1.08691111111111
16,488,4,6,0,1.83342
16,488,4,6,1,0.909447333333333
16,488,5,2,1,-1.85316
16,488,5,4,0,-3.27698333333333
16,488,5,4,1,1.42872142857143
16,488,5,6,0,-0.380625
16,488,5,6,1,0.68286125
16,492,1,2,1,2.47124
16,492,1,4,0,8.620675
16,492,1,4,1,2.65105062621622
16,492,1,6,0,-0.3534556
16,492,1,6,1,-0.838348928571429
16,492,2,2,1,2.83544285714286
16,492,2,4,0,-13.4262
16,492,2,4,1,-3.23863939393939
16,492,2,6,0,0.51454625
16,492,2,6,1,-1.5520304
16,492,3,2,1,3.51291333333333
16,492,3,4,0,-4.306825
16,492,3,4,1,-5.12877777777778
16,492,3,6,0,-2.8328
16,492,3,6,1,-2.838444375
16,492,4,2,1,-0.66664
16,492,4,4,1,-2.10876666666667
16,492,4,6,0,0.50082
16,492,4,6,1,0.858753333333333
16,492,5,2,1,-4.14142
16,492,5,4,0,-5.2254
16,492,5,4,1,-0.0402428571428571
16,492,5,6,0,-0.069
16,492,5,6,1,-0.72792875
16,496,1,2,1,2.2424372972973
16,496,1,4,0,8.59055
16,496,1,4,1,2.18441378378378
16,496,1,6,0,1.54365866666667
16,496,1,6,1,-0.921193571428571
16,496,2,2,1,3.26394496428571
16,496,2,4,0,-11.552
16,496,2,4,1,-2.58165575757576
16,496,2,6,0,1.12860625
16,496,2,6,1,-1.667476
16,496,3,2,1,3.46913266666667
16,496,3,4,0,-3.140025
16,496,3,4,1,-5.98106222222222
16,496,3,6,0,-2.06191666666667
16,496,3,6,1,-4.2503625
16,496,4,2,1,0.40117
16,496,4,4,1,-2.06550111111111
16,496,4,6,0,-1.333762
16,496,4,6,1,0.2728214
16,496,5,2,1,-6.538882
16,496,5,4,0,-6.09061666666667
16,496,5,4,1,-0.535757142857143
16,496,5,6,0,0.174625
16,496,5,6,1,-0.94947625
17,4,1,2,0,0.759725
17,4,1,2,1,0.0888561904761905
17,4,1,4,0,-0.258751875
17,4,1,4,1,-0.868460037037037
17,4,1,6,0,-2.06424666666667
17,4,1,6,1,-4.26335111111111
17,4,2,2,0,5.31055
17,4,2,2,1,-0.102736666666667
17,4,2,4,0,-3.93976894736842
17,4,2,4,1,-1.4140296
17,4,2,6,0,-1.159047425
17,4,2,6,1,-2.6537988
17,4,3,2,0,-0.707883333333333
17,4,3,2,1,3.556169625
17,4,3,4,0,0.0360652941176471
17,4,3,4,1,1.8470825
17,4,3,6,0,0.534627916666667
17,4,3,6,1,1.93288
17,4,4,2,0,1.668913
17,4,4,2,1,-0.165199642857143
17,4,4,4,0,1.75084615384615
17,4,4,4,1,-2.76290411764706
17,4,4,6,0,-2.91899214285714
17,4,4,6,1,4.72823333333333
17,4,5,2,0,-2.5587
17,4,5,2,1,-0.287100666666667
17,4,5,4,0,-3.93054307692308
17,4,5,4,1,-3.05329047619048
17,4,5,6,0,1.39723447058824
17,4,5,6,1,-1.34508111111111
17,8,1,2,0,0.3825875
17,8,1,2,1,-0.647761904761905
17,8,1,4,0,3.634536875
17,8,1,4,1,-0.699555555555555
17,8,1,6,0,-3.7169019047619
17,8,1,6,1,-3.57392777777778
17,8,2,2,0,2.81238571428571
17,8,2,2,1,-0.377144181818182
17,8,2,4,0,-4.19250842105263
17,8,2,4,1,-1.226406
17,8,2,6,0,-2.6597535
17,8,2,6,1,-1.306236
17,8,3,2,0,0.15553
17,8,3,2,1,-1.0253360625
17,8,3,4,0,-0.867936529411765
17,8,3,4,1,0.0866222
17,8,3,6,0,-1.30760666666667
17,8,3,6,1,0.51251947368421
17,8,4,2,0,4.767098
17,8,4,2,1,-0.495374642857143
17,8,4,4,0,-1.30606923076923
17,8,4,4,1,-1.32943
17,8,4,6,0,-0.462386428571429
17,8,4,6,1,-0.635753333333334
17,8,5,2,0,-5.1704
17,8,5,2,1,-0.274055333333333
17,8,5,4,0,-5.00367653846154
17,8,5,4,1,-2.54617571428571
17,8,5,6,0,-1.63422664705882
17,8,5,6,1,-2.60105722222222
17,12,1,2,0,4.69055
17,12,1,2,1,-0.754529880952381
17,12,1,4,0,3.362528125
17,12,1,4,1,-2.02190222222222
17,12,1,6,0,-3.68116814285714
17,12,1,6,1,-3.34871277777778
17,12,2,2,0,-2.62052857142857
17,12,2,2,1,-0.939044666666667
17,12,2,4,0,-4.49763368421053
17,12,2,4,1,-0.71677932
17,12,2,6,0,-1.634353
17,12,2,6,1,0.1194584
17,12,3,2,0,0.4667
17,12,3,2,1,-3.421896875
17,12,3,4,0,-0.711935882352941
17,12,3,4,1,-1.8025575
17,12,3,6,0,-0.0875629166666668
17,12,3,6,1,0.00773157894736842
17,12,4,2,0,5.67892
17,12,4,2,1,-0.8882475
17,12,4,4,0,-3.55920769230769
17,12,4,4,1,1.87017
17,12,4,6,0,7.76952142857143
17,12,4,6,1,-0.29114
17,12,5,2,0,-5.57748
17,12,5,2,1,-0.960199666666667
17,12,5,4,0,-3.25428461538462
17,12,5,4,1,-2.64084714285714
17,12,5,6,0,-0.625948823529412
17,12,5,6,1,-1.66999611111111
17,16,1,2,0,2.64565
17,16,1,2,1,0.433647142857143
17,16,1,4,0,-1.702381875
17,16,1,4,1,-1.38564444444444
17,16,1,6,0,-3.20361428571429
17,16,1,6,1,-4.50528444444444
17,16,2,2,0,-1.25883714285714
17,16,2,2,1,-0.356573333333333
17,16,2,4,0,-1.92211421052632
17,16,2,4,1,-0.41040888
17,16,2,6,0,0.584118
17,16,2,6,1,0.798468
17,16,3,2,0,-0.2704385
17,16,3,2,1,-1.1413975
17,16,3,4,0,-0.841610764705882
17,16,3,4,1,0.072792
17,16,3,6,0,1.15345125
17,16,3,6,1,-0.466940789473684
17,16,4,2,0,4.25017
17,16,4,2,1,-0.588319285714286
17,16,4,4,0,1.66439461538462
17,16,4,4,1,5.14038823529412
17,16,4,6,0,9.32891
17,16,4,6,1,5.07013733333333
17,16,5,2,0,-6.00701857142857
17,16,5,2,1,-1.91214726666667
17,16,5,4,0,-2.40422461538462
17,16,5,4,1,-3.40678714285714
17,16,5,6,0,1.59285294117647
17,16,5,6,1,-0.295097777777778
17,20,1,2,0,-4.80705
17,20,1,2,1,-0.0164464285714286
17,20,1,4,0,-2.524941875
17,20,1,4,1,-0.0964807407407407
17,20,1,6,0,-4.33580904761905
17,20,1,6,1,-5.30586655555556
17,20,2,2,0,-0.4572
17,20,2,2,1,0.683929181818182
17,20,2,4,0,-0.336444315789474
17,20,2,4,1,-0.4855804
17,20,2,6,0,-0.61674
17,20,2,6,1,0.9296812
17,20,3,2,0,-0.282905
17,20,3,2,1,0.354236875
17,20,3,4,0,-1.60095294117647
17,20,3,4,1,3.798507
17,20,3,6,0,-0.677214166666667
17,20,3,6,1,-0.278052631578947
17,20,4,2,0,2.307965
17,20,4,2,1,-1.53996378571429
17,20,4,4,0,6.40079923076923
17,20,4,4,1,2.94581235294118
17,20,4,6,0,3.22429142857143
17,20,4,6,1,8.177506
17,20,5,2,0,-5.84417571428571
17,20,5,2,1,-1.06582933333333
17,20,5,4,0,-3.27687307692308
17,20,5,4,1,-2.84396952380952
17,20,5,6,0,2.68326823529412
17,20,5,6,1,-0.758451111111111
17,24,1,2,0,-4.426325
17,24,1,2,1,-1.50969976190476
17,24,1,4,0,-1.50119125
17,24,1,4,1,-1.83179111111111
17,24,1,6,0,-4.26928095238095
17,24,1,6,1,-4.19305555555556
17,24,2,2,0,-2.6281
17,24,2,2,1,1.62787645454545
17,24,2,4,0,-2.34636684210526
17,24,2,4,1,-0.0720543999999999
17,24,2,6,0,-1.5243515
17,24,2,6,1,-0.4423192
17,24,3,2,0,1.88231333333333
17,24,3,2,1,0.0825715624999999
17,24,3,4,0,-3.15597241176471
17,24,3,4,1,3.121485
17,24,3,6,0,-2.6356
17,24,3,6,1,2.26948954210526
17,24,4,2,0,0.85599971
17,24,4,2,1,-1.69638821428571
17,24,4,4,0,3.61656615384615
17,24,4,4,1,0.544117823529412
17,24,4,6,0,1.31541571428571
17,24,4,6,1,7.23938666666667
17,24,5,2,0,-4.76415142857143
17,24,5,2,1,0.469899
17,24,5,4,0,-2.84618461538462
17,24,5,4,1,-1.53713857142857
17,24,5,6,0,3.34373176470588
17,24,5,6,1,-1.03168444444444
17,28,1,2,0,-0.8334
17,28,1,2,1,-1.59636669047619
17,28,1,4,0,-5.108785625
17,28,1,4,1,-3.91772925925926
17,28,1,6,0,-2.65608619047619
17,28,1,6,1,-3.48806833333333
17,28,2,2,0,-0.00404285714285736
17,28,2,2,1,2.42543393939394
17,28,2,4,0,-2.83396894736842
17,28,2,4,1,0.7333064
17,28,2,6,0,0.5357675
17,28,2,6,1,-2.216482
17,28,3,2,0,2.48144
17,28,3,2,1,0.41395440625
17,28,3,4,0,-3.42145294117647
17,28,3,4,1,-0.875304
17,28,3,6,0,-3.10369791666667
17,28,3,6,1,2.77337898947368
17,28,4,2,0,-1.160511
17,28,4,2,1,0.726637535714286
17,28,4,4,0,-0.641973076923077
17,28,4,4,1,3.36442352941176
17,28,4,6,0,2.38138571428571
17,28,4,6,1,4.57891333333333
17,28,5,2,0,-4.27005
17,28,5,2,1,-0.323002833333333
17,28,5,4,0,-0.953638461538461
17,28,5,4,1,-1.72314761904762
17,28,5,6,0,1.76240588235294
17,28,5,6,1,0.0252277777777777
17,32,1,2,0,-3.069875
17,32,1,2,1,-1.77558435714286
17,32,1,4,0,-5.7887625
17,32,1,4,1,-2.92010703703704
17,32,1,6,0,-3.14115761904762
17,32,1,6,1,-4.53164182677778
17,32,2,2,0,3.34868571428571
17,32,2,2,1,1.77196642424242
17,32,2,4,0,-1.35974315789474
17,32,2,4,1,0.95982816
17,32,2,6,0,0.672173
17,32,2,6,1,-1.6286236
17,32,3,2,0,0.48495
17,32,3,2,1,-0.40599125
17,32,3,4,0,-2.79208823529412
17,32,3,4,1,-1.4515805
17,32,3,6,0,-4.57850583333333
17,32,3,6,1,-0.1386
17,32,4,2,0,-2.08817
17,32,4,2,1,1.51540999285714
17,32,4,4,0,-1.42701615384615
17,32,4,4,1,3.57037058823529
17,32,4,6,0,-0.763166428571429
17,32,4,6,1,2.01251106666667
17,32,5,2,0,-3.67823
17,32,5,2,1,-1.85449333333333
17,32,5,4,0,-0.0771799999999999
17,32,5,4,1,-2.96082666666667
17,32,5,6,0,-0.515899576470588
17,32,5,6,1,-0.101122222222222
17,36,1,2,0,-2.978625
17,36,1,2,1,-2.68403952380952
17,36,1,4,0,-0.20393625
17,36,1,4,1,-1.70222
17,36,1,6,0,-4.53021904761905
17,36,1,6,1,-3.64977388888889
17,36,2,2,0,1.44656428571429
17,36,2,2,1,-0.0363818181818183
17,36,2,4,0,-2.48229473684211
17,36,2,4,1,0.44259468
17,36,2,6,0,-2.17278845
17,36,2,6,1,0.353352
17,36,3,2,0,2.08455
17,36,3,2,1,-2.1088625
17,36,3,4,0,-4.62391823529412
17,36,3,4,1,1.1467945
17,36,3,6,0,-6.00209708333333
17,36,3,6,1,-0.610736315789474
17,36,4,2,0,1.076824
17,36,4,2,1,-0.537407142857143
17,36,4,4,0,-0.756023076923077
17,36,4,4,1,-1.39174058823529
17,36,4,6,0,-2.64418328571429
17,36,4,6,1,0.324530666666667
17,36,5,2,0,-3.19074714285714
17,36,5,2,1,-1.17469803666667
17,36,5,4,0,-0.413561538461539
17,36,5,4,1,-2.82339952380952
17,36,5,6,0,0.79192
17,36,5,6,1,-1.51007666666667
17,40,1,2,0,1.716175
17,40,1,2,1,-2.22184833333333
17,40,1,4,0,1.048811875
17,40,1,4,1,-2.77233259259259
17,40,1,6,0,-3.54417904761905
17,40,1,6,1,-0.302518888888889
17,40,2,2,0,0.172814285714286
17,40,2,2,1,-0.38897303030303
17,40,2,4,0,-3.13073
17,40,2,4,1,-0.1217132
17,40,2,6,0,-3.9096655
17,40,2,6,1,0.5763548
17,40,3,2,0,7.272735
17,40,3,2,1,-1.4094249375
17,40,3,4,0,-5.16895529411765
17,40,3,4,1,2.709795
17,40,3,6,0,-4.10727625
17,40,3,6,1,0.477994210526316
17,40,4,2,0,4.408244
17,40,4,2,1,-0.901011071428571
17,40,4,4,0,-0.0638938461538462
17,40,4,4,1,-3.76128335294118
17,40,4,6,0,0.0183407142857144
17,40,4,6,1,-0.618151333333333
17,40,5,2,0,-4.38375714285714
17,40,5,2,1,-0.02767
17,40,5,4,0,-0.972437692307692
17,40,5,4,1,-1.36355204761905
17,40,5,6,0,2.04011764705882
17,40,5,6,1,-0.871612222222222
17,44,1,2,0,2.501675
17,44,1,2,1,-1.58664207142857
17,44,1,4,0,-1.8435945
17,44,1,4,1,-3.71832222222222
17,44,1,6,0,-1.97759666666667
17,44,1,6,1,0.0666450000000001
17,44,2,2,0,0.702214285714286
17,44,2,2,1,0.848162121212121
17,44,2,4,0,-0.389259105263158
17,44,2,4,1,-0.139474
17,44,2,6,0,-3.806361
17,44,2,6,1,-0.71383688
17,44,3,2,0,8.073805
17,44,3,2,1,-0.00692156249999999
17,44,3,4,0,-0.814474705882353
17,44,3,4,1,3.64467025
17,44,3,6,0,-1.68112820833333
17,44,3,6,1,-2.28885578947368
17,44,4,2,0,3.22621
17,44,4,2,1,0.437492857142857
17,44,4,4,0,0.428543846153846
17,44,4,4,1,-3.45666470588235
17,44,4,6,0,1.1352825
17,44,4,6,1,-0.306765333333333
17,44,5,2,0,-4.5796
17,44,5,2,1,-0.543960666666667
17,44,5,4,0,-1.81302307692308
17,44,5,4,1,-0.863982380952381
17,44,5,6,0,-0.860038823529412
17,44,5,6,1,0.94179
17,48,1,2,0,1.6175
17,48,1,2,1,-2.54902404761905
17,48,1,4,0,0.180505
17,48,1,4,1,-3.34257148148148
17,48,1,6,0,-1.81214285714286
17,48,1,6,1,-2.80582166666667
17,48,2,2,0,-1.88211428571429
17,48,2,2,1,1.85840606060606
17,48,2,4,0,-0.458336842105263
17,48,2,4,1,0.0800060799999999
17,48,2,6,0,-2.444604
17,48,2,6,1,-1.3097668
17,48,3,2,0,4.92216666666667
17,48,3,2,1,-0.63430696875
17,48,3,4,0,0.612761647058824
17,48,3,4,1,3.44974415
17,48,3,6,0,-2.69873808333333
17,48,3,6,1,-5.28362105263158
17,48,4,2,0,2.48659
17,48,4,2,1,0.0316999999999999
17,48,4,4,0,0.6576
17,48,4,4,1,-3.53171176470588
17,48,4,6,0,1.00137857142857
17,48,4,6,1,1.30337733333333
17,48,5,2,0,-2.00579571428571
17,48,5,2,1,-1.44595813333333
17,48,5,4,0,-2.57463384615385
17,48,5,4,1,-1.53518619047619
17,48,5,6,0,-2.71079058823529
17,48,5,6,1,-0.549440555555555
17,52,1,2,0,1.243175
17,52,1,2,1,-2.83325833333333
17,52,1,4,0,2.22779875
17,52,1,4,1,-3.67668011111111
17,52,1,6,0,-1.66257461904762
17,52,1,6,1,-3.08431666666667
17,52,2,2,0,-4.53632857142857
17,52,2,2,1,2.77458090909091
17,52,2,4,0,-4.04322210526316
17,52,2,4,1,-0.17634544
17,52,2,6,0,0.20574055
17,52,2,6,1,-1.4141848
17,52,3,2,0,4.66603333333333
17,52,3,2,1,-1.5626159375
17,52,3,4,0,-3.19587652941176
17,52,3,4,1,0.377828
17,52,3,6,0,-3.48628875
17,52,3,6,1,-3.68929894736842
17,52,4,2,0,6.288291921
17,52,4,2,1,-1.1303275
17,52,4,4,0,1.38293076923077
17,52,4,4,1,-1.47864647058824
17,52,4,6,0,1.46746357142857
17,52,4,6,1,1.233576
17,52,5,2,0,-1.20834285714286
17,52,5,2,1,-1.53934733333333
17,52,5,4,0,-2.51878307692308
17,52,5,4,1,-1.75647904761905
17,52,5,6,0,-1.03813605882353
17,52,5,6,1,-3.93808222222222
17,56,1,2,0,-4.139725
17,56,1,2,1,-2.00592333333333
17,56,1,4,0,-1.04013375
17,56,1,4,1,-4.69387740740741
17,56,1,6,0,-1.24328857142857
17,56,1,6,1,-0.522416277777778
17,56,2,2,0,-4.1022
17,56,2,2,1,3.56745818181818
17,56,2,4,0,-3.80742105263158
17,56,2,4,1,-0.4202276
17,56,2,6,0,1.4540305
17,56,2,6,1,-2.49814468
17,56,3,2,0,5.9592
17,56,3,2,1,-1.894508125
17,56,3,4,0,-2.95047588235294
17,56,3,4,1,-1.1712985
17,56,3,6,0,-0.4488954
17,56,3,6,1,-1.44357315789474
17,56,4,2,0,8.46607
17,56,4,2,1,-1.07580571428571
17,56,4,4,0,2.32584615384615
17,56,4,4,1,0.239720588235294
17,56,4,6,0,-1.92927785714286
17,56,4,6,1,-1.56896
17,56,5,2,0,-3.21358571428571
17,56,5,2,1,-0.912609
17,56,5,4,0,-2.08992615384615
17,56,5,4,1,-1.29475142857143
17,56,5,6,0,-0.641570588235294
17,56,5,6,1,-3.66992833333333
17,60,1,2,0,-8.68575
17,60,1,2,1,-2.53002047619048
17,60,1,4,0,-1.49362
17,60,1,4,1,-4.17588703703704
17,60,1,6,0,-1.57326904761905
17,60,1,6,1,0.271949
17,60,2,2,0,-3.42992857142857
17,60,2,2,1,2.86599363636364
17,60,2,4,0,-1.43389684210526
17,60,2,4,1,0.3067624
17,60,2,6,0,0.352933
17,60,2,6,1,-3.8672012
17,60,3,2,0,4.4449
17,60,3,2,1,-2.13489715625
17,60,3,4,0,-0.0225068823529411
17,60,3,4,1,0.7857618
17,60,3,6,0,1.541595
17,60,3,6,1,-1.92135526315789
17,60,4,2,0,5.02271
17,60,4,2,1,-0.4257775
17,60,4,4,0,2.51806076923077
17,60,4,4,1,-1.68615294117647
17,60,4,6,0,-5.55240142857143
17,60,4,6,1,-3.18176
17,60,5,2,0,-3.25235
17,60,5,2,1,-0.175788666666666
17,60,5,4,0,-1.87714615384615
17,60,5,4,1,-0.781921333333333
17,60,5,6,0,-1.52299411764706
17,60,5,6,1,-0.820659388888889
17,64,1,2,0,-5.372475
17,64,1,2,1,-3.18403645238095
17,64,1,4,0,2.33975375
17,64,1,4,1,-2.28757148148148
17,64,1,6,0,-2.131403
17,64,1,6,1,-1.17210777777778
17,64,2,2,0,-2.01088857142857
17,64,2,2,1,1.57843060606061
17,64,2,4,0,-3.15814210526316
17,64,2,4,1,0.99277164
17,64,2,6,0,-0.19281375
